M_XGBoost_FP_MD_NoScaling_PCA_20_mean_100_test,0.7160493827160493,0.7733333333333333,0.7368421052631579,0.7435897435897435,0.7373160173160174,0.665586961230236,0.4756213677214396
M_XGBoost_FP_MD_NoScaling_PCA_20_mean_100_training,0.9797843665768194,0.9732262382864793,0.9742836149889786,0.9764942914707857,0.9743981354298846,0.9682469305646139,0.9481349994259992
M_XGBoost_FP_MD_NoScaling_PCA_20_median_100_test,0.8014184397163121,0.8432835820895522,0.7896995708154506,0.8218181818181818,0.7802276496306346,0.7659517679613984,0.5667708509643856
M_XGBoost_FP_MD_NoScaling_PCA_20_median_100_training,0.9686468646864687,0.9718543046357616,0.9656652360515021,0.9702479338842975,0.9645548238589381,0.9575972636487138,0.9296690482515518
M_XGBoost_FP_MD_NoScaling_PCA_20_median_100_test,0.8014184397163121,0.8432835820895522,0.7896995708154506,0.8218181818181818,0.7802276496306346,0.7659517679613984,0.5667708509643856
M_XGBoost_FP_MD_NoScaling_PCA_20_median_100_training,0.9686468646864687,0.9718543046357616,0.9656652360515021,0.9702479338842975,0.9645548238589381,0.9575972636487138,0.9296690482515518
M_XGBoost_FP_MD_NoScaling_PCA_20_median_100_test,0.8131868131868132,0.8505747126436781,0.810126582278481,0.8314606741573034,0.8055690464626841,0.7739546209646602,0.6151344611118599
M_XGBoost_FP_MD_NoScaling_PCA_20_median_100_training,0.9591346153846154,0.9767441860465116,0.9625970359915315,0.9678593086719224,0.9600387596899225,0.9502377689517651,0.9233608926474137
M_XGBoost_FP_MD_NoScaling_PCA_20_median_100_test,0.8014184397163121,0.8432835820895522,0.7896995708154506,0.8218181818181818,0.7802276496306346,0.7659517679613984,0.5667708509643856
M_XGBoost_FP_MD_NoScaling_PCA_20_median_100_training,0.9686468646864687,0.9718543046357616,0.9656652360515021,0.9702479338842975,0.9645548238589381,0.9575972636487138,0.9296690482515518
M_XGBoost_FP_MD_NoScaling_PCA_20_median_100_test,0.8014184397163121,0.8432835820895522,0.7896995708154506,0.8218181818181818,0.7802276496306346,0.7659517679613984,0.5667708509643856
M_XGBoost_FP_MD_NoScaling_PCA_20_median_100_training,0.9686468646864687,0.9718543046357616,0.9656652360515021,0.9702479338842975,0.9645548238589381,0.9575972636487138,0.9296690482515518
M_XGBoost_FP_MD_NoScaling_PCA_20_median_100_test,0.8541666666666666,0.8541666666666666,0.8197424892703863,0.8541666666666666,0.8091058052434457,0.8197294498092513,0.6182116104868914
M_XGBoost_FP_MD_NoScaling_PCA_20_median_100_training,0.9759136212624585,0.9816207184628237,0.9756679389312977,0.978758850478967,0.9746813269733474,0.9684732132674174,0.9503058305241493
M_XGBoost_FP_MD_NoScaling_PCA_20_median_100_test,0.8541666666666666,0.8541666666666666,0.8197424892703863,0.8541666666666666,0.8091058052434457,0.8197294498092513,0.6182116104868914
M_XGBoost_FP_MD_NoScaling_PCA_20_median_100_training,0.9759136212624585,0.9816207184628237,0.9756679389312977,0.978758850478967,0.9746813269733474,0.9684732132674174,0.9503058305241493
M_XGBoost_FP_MD_NoScaling_PCA_20_median_100_test,0.8541666666666666,0.8541666666666666,0.8197424892703863,0.8541666666666666,0.8091058052434457,0.8197294498092513,0.6182116104868914
M_XGBoost_FP_MD_NoScaling_PCA_20_median_100_training,0.9759136212624585,0.9816207184628237,0.9756679389312977,0.978758850478967,0.9746813269733474,0.9684732132674174,0.9503058305241493
M_XGBoost_FP_MD_NoScaling_PCA_20_median_100_test,0.8131868131868132,0.8505747126436781,0.810126582278481,0.8314606741573034,0.8055690464626841,0.7739546209646602,0.6151344611118599
M_XGBoost_FP_MD_NoScaling_PCA_20_median_100_training,0.9591346153846154,0.9767441860465116,0.9625970359915315,0.9678593086719224,0.9600387596899225,0.9502377689517651,0.9233608926474137
