query_id,target_id,score,file,smiles
digoxin,1857536698,0.7142857142857143,KCAB.fpb,CC(=O)O[C@H]1C[C@@H](O[C@@H]2[C@@H](O)C[C@@H](O[C@@H]3[C@@H](O)C[C@@H](O[C@H]4CC[C@]5(C)[C@@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@H](C7=CC(=O)OC7)CC[C@@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@@H]1O[C@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
digoxin,257499742,0.8024691358024691,KCAB.fpb,C[C@H]1O[C@@H](O[C@H]2CC[C@]3(C)[C@@H](CC[C@H]4[C@H]3C[C@H](O)[C@]3(C)[C@H](C5=CC(=O)OC5)CC[C@]43O)C2)C[C@H](O)[C@@H]1O[C@@H]1C[C@H](O)[C@@H](O[C@@H]2C[C@H](O)[C@@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)[C@@H](C)O2)[C@@H](C)O1
digoxin,253498663,0.7142857142857143,KCAB.fpb,CC(=O)O[C@H]1C[C@H](O[C@@H]2[C@@H](O)C[C@H](O[C@@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@@H](CC[C@@H]6[C@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
digoxin,2061000224,0.7142857142857143,KCAB.fpb,CC(=O)O[C@H]1C[C@@H](O[C@@H]2[C@H](O)C[C@H](O[C@@H]3[C@H](O)C[C@H](O[C@@H]4CC[C@@]5(C)[C@@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@@H](C)[C@H]1O[C@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]1O
digoxin,253498664,0.7142857142857143,KCAB.fpb,CC(=O)O[C@H]1C[C@H](O[C@@H]2[C@@H](O)C[C@H](O[C@@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@@H](CC[C@@H]6[C@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
digoxin,1857536699,0.7142857142857143,KCAB.fpb,CC(=O)O[C@H]1C[C@@H](O[C@@H]2[C@@H](O)C[C@@H](O[C@@H]3[C@@H](O)C[C@@H](O[C@H]4CC[C@]5(C)[C@@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@@H]1O[C@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
digoxin,253498662,0.7142857142857143,KCAB.fpb,CC(=O)O[C@H]1C[C@H](O[C@@H]2[C@@H](O)C[C@H](O[C@@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@@H](CC[C@@H]6[C@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
digoxin,2061000223,0.7142857142857143,KCAB.fpb,CC(=O)O[C@H]1C[C@@H](O[C@@H]2[C@H](O)C[C@H](O[C@@H]3[C@H](O)C[C@H](O[C@@H]4CC[C@@]5(C)[C@@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@@H](C)[C@H]1O[C@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]1O
digoxin,253498731,0.8024691358024691,KCAB.fpb,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@@H](O[C@@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@@H](CC[C@@H]6[C@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
digoxin,2061000221,0.7142857142857143,KCAB.fpb,CC(=O)O[C@H]1C[C@@H](O[C@@H]2[C@H](O)C[C@H](O[C@@H]3[C@H](O)C[C@H](O[C@@H]4CC[C@@]5(C)[C@@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@H](C7=CC(=O)OC7)CC[C@@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@@H](C)[C@H]1O[C@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]1O
digoxin,253498729,0.8024691358024691,KCAB.fpb,C[C@H]1O[C@H](O[C@@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@@H]5[C@H]4C[C@@H](O)[C@]4(C)[C@@H](C6=CC(=O)OC6)CC[C@]54O)C3)O[C@@H]2C)C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](C)O1
digoxin,253636107,0.7142857142857143,KCAB.fpb,CC(=O)O[C@H]1C[C@@H](O[C@@H]2[C@@H](O)C[C@@H](O[C@@H]3[C@@H](O)C[C@@H](O[C@H]4CC[C@]5(C)[C@@H](CC[C@H]6[C@H]5C[C@@H](O)[C@@]5(C)[C@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@@H]1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
digoxin,257198814,0.7142857142857143,KCAB.fpb,CC(=O)O[C@H]1C[C@H](O[C@@H]2[C@@H](O)C[C@H](O[C@@H]3[C@@H](O)C[C@@H](O[C@H]4CC[C@@]5(C)[C@@H](CC[C@@H]6[C@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
digoxin,257198815,0.7142857142857143,KCAB.fpb,CC(=O)O[C@H]1C[C@H](O[C@@H]2[C@@H](O)C[C@H](O[C@@H]3[C@@H](O)C[C@@H](O[C@H]4CC[C@@]5(C)[C@@H](CC[C@@H]6[C@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
digoxin,257499741,0.8024691358024691,KCAB.fpb,C[C@H]1O[C@@H](O[C@H]2CC[C@]3(C)[C@@H](CC[C@H]4[C@H]3C[C@@H](O)[C@]3(C)[C@H](C5=CC(=O)OC5)CC[C@]43O)C2)C[C@H](O)[C@@H]1O[C@@H]1C[C@H](O)[C@@H](O[C@@H]2C[C@H](O)[C@@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)[C@@H](C)O2)[C@@H](C)O1
digoxin,253498661,0.7142857142857143,KCAB.fpb,CC(=O)O[C@H]1C[C@H](O[C@@H]2[C@@H](O)C[C@H](O[C@@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@@H](CC[C@@H]6[C@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
digoxin,1857536700,0.7142857142857143,KCAB.fpb,CC(=O)O[C@H]1C[C@@H](O[C@@H]2[C@@H](O)C[C@@H](O[C@@H]3[C@@H](O)C[C@@H](O[C@H]4CC[C@]5(C)[C@@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@@]5(C)[C@H](C7=CC(=O)OC7)CC[C@@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@@H]1O[C@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
digoxin,257499740,0.8024691358024691,KCAB.fpb,C[C@H]1O[C@@H](O[C@H]2CC[C@]3(C)[C@@H](CC[C@H]4[C@H]3C[C@@H](O)[C@@]3(C)[C@H](C5=CC(=O)OC5)CC[C@]43O)C2)C[C@H](O)[C@@H]1O[C@@H]1C[C@H](O)[C@@H](O[C@@H]2C[C@H](O)[C@@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)[C@@H](C)O2)[C@@H](C)O1
digoxin,257198816,0.7142857142857143,KCAB.fpb,CC(=O)O[C@H]1C[C@H](O[C@@H]2[C@@H](O)C[C@H](O[C@@H]3[C@@H](O)C[C@@H](O[C@H]4CC[C@@]5(C)[C@@H](CC[C@@H]6[C@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
digoxin,253498732,0.8024691358024691,KCAB.fpb,C[C@H]1O[C@H](O[C@@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@@H]5[C@H]4C[C@@H](O)[C@]4(C)[C@@H](C6=CC(=O)OC6)CC[C@]54O)C3)O[C@@H]2C)C[C@H](O)[C@@H]1O[C@@H]1C[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](C)O1
digoxin,253498730,0.8024691358024691,KCAB.fpb,C[C@H]1O[C@H](O[C@H]2[C@@H](O)C[C@@H](O[C@@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@@H](CC[C@@H]6[C@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
22R-hydroxycholesterol,725236926,0.7543859649122807,HKAB.fpb,CC(C)[C@@H](O)CC[C@H](C)[C@@H]1CC[C@@H]2[C@H]3CC=C4C[C@H](O)CC[C@@]4(C)[C@@H]3CC[C@@]12C
22R-hydroxycholesterol,34983865,0.7543859649122807,HKAB.fpb,CC(C)[C@@H](O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
22R-hydroxycholesterol,725236927,0.7543859649122807,HKAB.fpb,CC(C)[C@H](O)CC[C@H](C)[C@@H]1CC[C@@H]2[C@H]3CC=C4C[C@H](O)CC[C@@]4(C)[C@@H]3CC[C@@]12C
25-Hydroxycholesterol,306121760,0.7049180327868853,HKAB.fpb,CC[C@H](CC[C@H](C)[C@@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C
25-Hydroxycholesterol,253529972,0.7049180327868853,HKAB.fpb,CC[C@@H](CC[C@@H](C)[C@@H]1CC[C@@H]2[C@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@]12C)C(C)C
25-Hydroxycholesterol,1529278,0.7049180327868853,HKAB.fpb,CC[C@H](CC[C@@H](C)[C@@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C
25-Hydroxycholesterol,725236926,0.7288135593220338,HKAB.fpb,CC(C)[C@@H](O)CC[C@H](C)[C@@H]1CC[C@@H]2[C@H]3CC=C4C[C@H](O)CC[C@@]4(C)[C@@H]3CC[C@@]12C
25-Hydroxycholesterol,5651457,0.7049180327868853,HKAB.fpb,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C
25-Hydroxycholesterol,2077732,0.7049180327868853,HKAB.fpb,CC[C@@H](CC[C@@H](C)[C@@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C
25-Hydroxycholesterol,64219058,0.7049180327868853,HKAB.fpb,C/C=C(/CC[C@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C
25-Hydroxycholesterol,6920438,0.7413793103448276,HKAB.fpb,CC(C)[C@@H](C)CC[C@@H](C)[C@@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
25-Hydroxycholesterol,255264442,0.7413793103448276,HKAB.fpb,CC(C)[C@H](C)CC[C@@H](C)[C@@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
25-Hydroxycholesterol,1857513905,0.7049180327868853,HKAB.fpb,CC[C@@H](CC[C@H](C)[C@@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C
25-Hydroxycholesterol,253529971,0.7049180327868853,HKAB.fpb,CC[C@@H](CC[C@H](C)[C@@H]1CC[C@@H]2[C@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@]12C)C(C)C
25-Hydroxycholesterol,248256706,0.7049180327868853,HKAB.fpb,CC[C@H](CC[C@H](C)[C@@H]1CC[C@@H]2[C@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@]12C)C(C)C
25-Hydroxycholesterol,2060999594,0.7049180327868853,HKAB.fpb,C/C=C(/CC[C@H](C)[C@@H]1CC[C@@H]2[C@H]3CC=C4C[C@H](O)CC[C@@]4(C)[C@@H]3CC[C@@]12C)C(C)C
25-Hydroxycholesterol,5651129,0.7049180327868853,HKAB.fpb,CC[C@@H](CC[C@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C
25-Hydroxycholesterol,34983865,0.7288135593220338,HKAB.fpb,CC(C)[C@@H](O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
25-Hydroxycholesterol,1529050278,0.7049180327868853,HKAB.fpb,C[C@@H](CCCC(C)(C)O)[C@@H]1CC[C@@H]2[C@H]3[C@@H](O)C=C4C[C@H](O)CC[C@@]4(C)[C@@H]3CC[C@@]12C
25-Hydroxycholesterol,86860112,0.7413793103448276,HKAB.fpb,CC(C)[C@@H](C)CC[C@H](C)[C@@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
25-Hydroxycholesterol,118915351,0.7049180327868853,HKAB.fpb,C/C=C(\CC[C@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C
25-Hydroxycholesterol,1078018290,0.7627118644067796,HKAB.fpb,C[C@@H](CCC[C@@H](C)CO)[C@@H]1CC[C@@H]2[C@H]3CC=C4C[C@H](O)CC[C@@]4(C)[C@@H]3CC[C@@]12C
25-Hydroxycholesterol,253476141,0.7049180327868853,HKAB.fpb,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@H]3[C@H](O)C=C4C[C@@H](O)CC[C@@]4(C)[C@H]3CC[C@]21C
25-Hydroxycholesterol,725236927,0.7288135593220338,HKAB.fpb,CC(C)[C@H](O)CC[C@H](C)[C@@H]1CC[C@@H]2[C@H]3CC=C4C[C@H](O)CC[C@@]4(C)[C@@H]3CC[C@@]12C
25-Hydroxycholesterol,118915350,0.7049180327868853,HKAB.fpb,C/C=C(\CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C
25-Hydroxycholesterol,38192021,0.7049180327868853,HKAB.fpb,CC[C@H](CC[C@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C
25-Hydroxycholesterol,59065274,0.7049180327868853,HKAB.fpb,CC[C@H](CC[C@@H](C)[C@@H]1CC[C@@H]2[C@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@]12C)C(C)C
25-Hydroxycholesterol,4536083,0.7413793103448276,HKAB.fpb,CC(C)[C@@H](C)CC[C@H](C)[C@@H]1CC[C@@H]2[C@H]3CC=C4C[C@H](O)CC[C@@]4(C)[C@@H]3CC[C@@]12C
25-Hydroxycholesterol,725236950,0.7627118644067796,HKAB.fpb,C[C@H](CO)CCC[C@H](C)[C@@H]1CC[C@@H]2[C@H]3CC=C4C[C@H](O)CC[C@@]4(C)[C@@H]3CC[C@@]12C
25-Hydroxycholesterol,118915349,0.7049180327868853,HKAB.fpb,C/C=C(\CC[C@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C
25-Hydroxycholesterol,33820603,0.7049180327868853,HKAB.fpb,C/C=C(/CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C
22R-hydroxycholesterol,36323242,0.7358490566037735,DIAA.fpb,C[C@@H](O)[C@@H]1CC[C@@H]2[C@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@]12C
22R-hydroxycholesterol,253611286,0.7358490566037735,DIAA.fpb,C[C@@H](O)[C@@H]1CC[C@@H]2[C@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@@]12C
22R-hydroxycholesterol,253611289,0.7358490566037735,DIAA.fpb,C[C@H](O)[C@@H]1CC[C@@H]2[C@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@@]12C
22R-hydroxycholesterol,248380422,0.7358490566037735,DIAA.fpb,C[C@H](O)[C@@H]1CC[C@@H]2[C@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@]12C
